Time,1,2,3,4,5,6,7,8,9,10,11,12
2.115000,-99.999851,-76.999848,0.000060,-9.176195,28.000058,68.454687,-24.868907,-12.533248,-95.105475,24.869026,0.000060,
2.117647,,,,,,,,,,,,0.000000
2.120000,-99.999851,-75.999920,0.000060,-8.178175,17.999948,70.710723,0.000060,-38.268270,-70.710604,70.710723,99.999970,
2.125000,-99.999851,-74.999873,0.000060,-7.271111,35.000028,72.896902,24.869026,-61.290566,-30.901613,96.858328,0.000060,
2.130000,-99.999851,-73.999827,0.000060,-6.452740,43.000045,75.011079,48.175397,-79.968398,15.643419,96.029347,-99.999851,
2.135000,-99.999851,-72.999899,0.000060,-5.718291,84.999984,77.051346,68.454687,-92.977589,58.778468,68.454687,0.000060,
2.140000,-99.999851,-71.999852,0.000060,-5.062044,68.000023,79.015558,84.432786,-99.395937,89.100664,21.814288,99.999970,
2.145000,-99.999851,-70.999925,0.000060,-4.477203,78.000014,80.901687,95.105594,-98.768657,99.999970,-30.901613,0.000060,
2.147059,,,,,,,,,,,,0.000000
2.150000,-99.999851,-69.999878,0.000060,-3.957451,38.000049,82.708066,99.802679,-91.140216,89.100664,-75.010960,-99.999851,
2.155000,-99.999851,-68.999831,0.000060,-3.496230,13.999999,84.432786,98.228758,-77.051227,58.778468,-98.228639,0.000060,
2.160000,-99.999851,-67.999903,0.000060,-3.087461,41.999998,86.074179,90.482658,-57.500425,15.643419,-94.087904,99.999970,
2.165000,-99.999851,-66.999857,0.000060,-2.725780,10.000051,87.630694,77.051346,-33.873620,-30.901613,-63.742224,0.000060,
2.170000,-99.999851,-65.999929,0.000060,-2.405822,60.000006,89.100664,58.778468,-7.845819,-70.710604,-15.643300,-99.999851,
2.175000,-99.999851,-64.999882,0.000060,-2.123058,96.000021,90.482658,36.812486,18.738092,-95.105475,36.812486,0.000060,
2.176471,,,,,,,,,,,,0.000000
2.180000,-99.999851,-63.999835,0.000060,-1.873314,10.000051,91.775482,12.533367,43.993893,-98.768657,79.015558,99.999970,
2.185000,-99.999851,-62.999908,0.000060,-1.652658,86.000030,92.977708,-12.533248,66.131179,-80.901568,99.211520,0.000060,
2.190000,-99.999851,-61.999861,0.000060,-1.457989,15.000046,94.088024,-36.812367,83.580678,-45.398894,91.775482,-99.999851,
2.195000,-99.999851,-60.999934,0.000060,-1.286089,79.999988,95.105594,-58.778349,95.105594,0.000060,58.778468,0.000060,
2.200000,-99.999851,-59.999887,0.000060,-1.134455,30.999960,96.029347,-77.051227,99.888986,45.399013,9.410799,99.999970,
2.205000,-99.999851,-58.999840,0.000060,-1.000583,38.999977,96.858328,-90.482538,97.591704,80.901687,-42.577806,0.000060,
2.205882,,,,,,,,,,,,0.000000
2.210000,-99.999851,-57.999912,0.000060,-0.882447,45.000019,97.591704,-98.228639,88.376587,98.768777,-82.707946,-99.999851,
2.215000,-99.999851,-56.999866,0.000060,-0.778377,53.000036,98.228758,-99.802560,72.896902,95.105594,-99.802560,0.000060,
2.220000,-99.999851,-55.999938,0.000060,-0.686467,73.999946,98.768777,-95.105475,52.249852,70.710723,-89.100545,99.999970,
2.225000,-99.999851,-54.999891,0.000060,-0.605404,96.999949,99.211520,-84.432667,27.899088,30.901732,-53.582612,0.000060,
2.230000,-99.999851,-53.999844,0.000060,-0.533879,94.999975,99.556154,-68.454568,1.570761,-15.643300,-3.140986,-99.999851,
2.235000,-99.999851,-52.999917,0.000060,-0.470817,7.999957,99.802679,-48.175278,-24.868907,-58.778349,48.175397,0.000060,
2.235294,,,,,,,,,,,,0.000000
2.240000,-99.999851,-51.999870,0.000060,-0.415266,2.000034,99.950618,-24.868907,-49.545708,-89.100545,86.074179,99.999970,
2.245000,-99.999851,-50.999823,0.000060,-0.366271,5.000055,99.999970,0.000060,-70.710604,-99.999851,99.999970,0.000060,
2.250000,-99.999851,-49.999896,0.000060,-0.322998,89.000052,99.950618,24.869026,-86.862986,-89.100545,86.074179,-99.999851,
2.255000,-99.999851,-48.999849,0.000060,-0.284851,89.000052,99.802679,48.175397,-96.858209,-58.778349,48.175397,0.000060,
2.260000,-99.999851,-47.999921,0.000060,-0.251114,2.999962,99.556154,68.454687,-99.987572,-15.643300,-3.140986,99.999970,
2.264706,,,,,,,,,,,,0.000000
2.265000,-99.999851,-46.999875,0.000060,-0.221550,40.999951,99.211520,84.432786,-96.029228,30.901732,-53.582612,0.000060,
2.270000,-99.999851,-45.999828,0.000060,-0.195324,17.999948,98.768777,95.105594,-85.263913,70.710723,-89.100545,-99.999851,
2.275000,-99.999851,-44.999900,0.000060,-0.172198,20.999969,98.228758,99.802679,-68.454568,95.105594,-99.802560,0.000060,
2.280000,-99.999851,-43.999853,0.000060,-0.151932,76.999967,97.591704,98.228758,-46.792808,98.768777,-82.707946,99.999970,
2.285000,-99.999851,-42.999926,0.000060,-0.133932,61.999980,96.858328,90.482658,-21.814169,80.901687,-42.577806,0.000060,
2.290000,-99.999851,-41.999879,0.000060,-0.118077,7.000030,96.029347,77.051346,4.710615,45.399013,9.410799,-99.999851,
2.294118,,,,,,,,,,,,0.000000
2.295000,-99.999851,-40.999832,0.000060,-0.104129,45.999947,95.105594,58.778468,30.901732,0.000060,58.778468,0.000060,
2.300000,-99.999851,-39.999905,0.000060,-0.091851,40.000024,94.088024,36.812486,54.902259,-45.398894,91.775482,99.999970,
2.305000,-99.999851,-38.999858,0.000060,-0.081003,45.000019,92.977708,12.533367,75.011079,-80.901568,99.211520,0.000060,
2.310000,-99.999851,-37.999930,0.000060,-0.071347,60.000006,91.775482,-12.533248,89.802807,-98.768657,79.015558,-99.999851,
2.315000,-99.999851,-36.999883,0.000060,-0.063002,83.000009,90.482658,-36.812367,98.228758,-95.105475,36.812486,0.000060,
2.320000,-99.999851,-35.999837,0.000060,-0.055492,56.000057,89.100664,-58.778349,99.691695,-70.710604,-15.643300,99.999970,
2.323529,,,,,,,,,,,,0.000000
2.325000,-99.999851,-34.999909,0.000060,-0.048935,20.000042,87.630694,-77.051227,94.088024,-30.901613,-63.742224,0.000060,
2.330000,-99.999851,-33.999862,0.000060,-0.043094,79.999988,86.074179,-90.482538,81.814950,15.643419,-94.087904,-99.999851,
2.335000,-99.999851,-32.999935,0.000060,-0.038087,66.999976,84.432786,-98.228639,63.742343,58.778468,-98.228639,0.000060,
2.340000,-99.999851,-31.999888,0.000060,-0.033557,7.000030,82.708066,-99.802560,41.151466,89.100664,-75.010960,99.999970,
2.345000,-99.999851,-30.999841,0.000060,-0.029504,96.000021,80.901687,-95.105475,15.643419,99.999970,-30.901613,0.000060,
2.350000,-99.999851,-29.999914,0.000060,-0.026047,46.999994,79.015558,-84.432667,-10.973275,89.100664,21.814288,-99.999851,
2.352941,,,,,,,,,,,,0.000000
2.355000,-99.999851,-28.999867,0.000060,-0.022948,38.000049,77.051346,-68.454568,-36.812367,58.778468,68.454687,0.000060,
2.360000,-99.999851,-27.999939,0.000060,-0.020206,35.000028,75.011079,-48.175278,-60.041848,15.643419,96.029347,99.999970,
2.365000,-99.999851,-26.999892,0.000060,-0.017822,93.000000,72.896902,-24.868907,-79.015438,-30.901613,96.858328,0.000060,
2.370000,-99.999851,-25.999846,0.000060,-0.015676,91.000026,70.710723,0.000060,-92.387861,-70.710604,70.710723,-99.999851,
2.375000,-99.999851,-24.999918,0.000060,-0.013888,10.000051,68.454687,24.869026,-99.211401,-95.105475,24.869026,0.000060,
2.380000,-99.999851,-23.999871,0.000060,-0.012219,89.999979,66.131179,48.175397,-99.002188,-98.768657,-27.898969,99.999970,
2.382353,,,,,,,,,,,,0.000000
2.385000,-99.999851,-22.999824,0.000060,-0.010788,86.999958,63.742343,68.454687,-91.775363,-80.901568,-72.896783,0.000060,
2.390000,-99.999851,-21.999897,0.000060,-0.009477,18.999995,61.290685,84.432786,-78.042929,-45.398894,-97.591585,-99.999851,
2.395000,-99.999851,-20.999850,0.000060,-0.008285,91.999954,58.778468,95.105594,-58.778349,0.000060,-95.105475,0.000060,
2.400000,-99.999851,-19.999923,0.000060,-0.007331,91.999954,56.208316,99.802679,-35.347404,45.399013,-66.131059,99.999970,
2.405000,-99.999851,-18.999876,0.000060,-0.006497,7.999957,53.582731,98.228758,-9.410680,80.901687,-18.737973,0.000060,
2.410000,-99.999851,-17.999829,0.000060,-0.005662,81.999962,50.904098,90.482658,17.192901,98.768777,33.873739,-99.999851,
2.411765,,,,,,,,,,,,0.000000
2.415000,-99.999851,-16.999901,0.000060,-0.004947,96.000021,48.175397,77.051346,42.577925,95.105594,77.051346,0.000060,
2.420000,-99.999851,-15.999855,0.000060,-0.004351,50.000015,45.399013,58.778468,64.944808,70.710723,98.768777,99.999970,
2.425000,-99.999851,-14.999927,0.000060,-0.003874,0.000060,42.577925,36.812486,82.708066,30.901732,92.977708,0.000060,
2.430000,-99.999851,-13.999880,0.000060,-0.003397,17.999948,39.714756,12.533367,94.608491,-15.643300,61.290685,-99.999851,
2.435000,-99.999851,-12.999833,0.000060,-0.002921,28.000058,36.812486,-12.533248,99.802679,-58.778349,12.533367,0.000060,
2.440000,-99.999851,-11.999906,0.000060,-0.002563,61.999980,33.873739,-36.812367,97.922271,-89.100545,-39.714637,99.999970,
2.441176,,,,,,,,,,,,0.000000
2.445000,-99.999851,-10.999859,0.000060,-0.002325,25.999965,30.901732,-58.778349,89.100664,-99.999851,-80.901568,0.000060,
2.450000,-99.999851,-9.999931,0.000060,-0.001967,73.999946,27.899088,-77.051227,73.963110,-89.100545,-99.556035,-99.999851,
2.455000,-99.999851,-8.999885,0.000060,-0.001729,2.999962,24.869026,-90.482538,53.582731,-58.778349,-90.482538,0.000060,
2.460000,-99.999851,-7.999838,0.000060,-0.001490,71.999971,21.814288,-98.228639,29.403986,-15.643300,-56.208197,99.999970,
2.465000,-99.999851,-6.999910,0.000060,-0.001371,35.000028,18.738092,-99.802560,3.141105,30.901732,-6.278932,0.000060,
2.470000,-99.999851,-5.999864,0.000060,-0.001132,86.999958,15.643419,-95.105475,-23.344459,70.710723,45.399013,-99.999851,
2.470588,,,,,,,,,,,,0.000000
2.475000,-99.999851,-4.999936,0.000060,-0.001013,28.000058,12.533367,-84.432667,-48.175278,95.105594,84.432786,0.000060,
2.480000,-99.999851,-3.999889,0.000060,-0.000894,55.000010,9.410799,-68.454568,-69.591109,98.768777,99.950618,99.999970,
2.485000,-99.999851,-2.999842,0.000060,-0.000775,66.999976,6.279052,-48.175278,-86.074059,80.901687,87.630694,0.000060,
2.490000,-99.999851,-1.999915,0.000060,-0.000656,94.999975,3.141105,-24.868907,-96.455639,45.399013,50.904098,-99.999851,
2.495000,-99.999851,-0.999868,0.000060,-0.000536,61.999980,0.000060,0.000060,-99.999851,0.000060,0.000060,0.000060,
2.500000,-99.999851,0.000060,0.000060,-0.000536,63.000027,-3.140986,24.869026,-96.455639,-45.398894,-50.903979,99.999970,0.000000
2.505000,-99.999851,0.999987,0.000060,-0.000417,43.000045,-6.278932,48.175397,-86.074059,-80.901568,-87.630575,0.000060,
2.510000,-99.999851,2.000034,0.000060,-0.000298,0.000060,-9.410680,68.454687,-69.591109,-98.768657,-99.950498,-99.999851,
2.515000,-99.999851,2.999962,0.000060,-0.000298,99.000043,-12.533248,84.432786,-48.175278,-95.105475,-84.432667,0.000060,
2.520000,-99.999851,4.000008,0.000060,-0.000298,35.999956,-15.643300,95.105594,-23.344459,-70.710604,-45.398894,99.999970,
2.525000,-99.999851,5.000055,0.000060,-0.000179,91.999954,-18.737973,99.802679,3.141105,-30.901613,6.279052,0.000060,
2.529412,,,,,,,,,,,,0.000000
2.530000,-99.999851,5.999983,0.000060,-0.000179,9.000004,-21.814169,98.228758,29.403986,15.643419,56.208316,-99.999851,
2.535000,-99.999851,7.000030,0.000060,-0.000179,25.999965,-24.868907,90.482658,53.582731,58.778468,90.482658,0.000060,
2.540000,-99.999851,7.999957,0.000060,-0.000060,79.999988,-27.898969,77.051346,73.963110,89.100664,99.556154,99.999970,
2.545000,-99.999851,9.000004,0.000060,-0.000060,28.999986,-30.901613,58.778468,89.100664,99.999970,80.901687,0.000060,
2.550000,-99.999851,10.000051,0.000060,-0.000060,17.999948,-33.873620,36.812486,97.922271,89.100664,39.714756,-99.999851,
2.555000,-99.999851,10.999978,0.000060,-0.000060,71.999971,-36.812367,12.533367,99.802679,58.778468,-12.533248,0.000060,
2.558824,,,,,,,,,,,,0.000000
2.560000,-99.999851,12.000025,0.000060,-0.000060,38.000049,-39.714637,-12.533248,94.608491,15.643419,-61.290566,99.999970,
2.565000,-99.999851,12.999953,0.000060,0.000060,0.000060,-42.577806,-36.812367,82.708066,-30.901613,-92.977589,0.000060,
2.570000,-99.999851,13.999999,0.000060,0.000060,68.999950,-45.398894,-58.778349,64.944808,-70.710604,-98.768657,-99.999851,
2.575000,-99.999851,15.000046,0.000060,0.000060,88.000005,-48.175278,-77.051227,42.577925,-95.105475,-77.051227,0.000060,
2.580000,-99.999851,15.999974,0.000060,0.000060,0.999987,-50.903979,-90.482538,17.192901,-98.768657,-33.873620,99.999970,
2.585000,-99.999851,17.000021,0.000060,0.000060,88.000005,-53.582612,-98.228639,-9.410680,-80.901568,18.738092,0.000060,
2.588235,,,,,,,,,,,,0.000000
2.590000,-99.999851,17.999948,0.000060,0.000060,17.000021,-56.208197,-99.802560,-35.347404,-45.398894,66.131179,-99.999851,
2.595000,-99.999851,18.999995,0.000060,0.000060,63.000027,-58.778349,-95.105475,-58.778349,0.000060,95.105594,0.000060,
2.600000,-99.999851,20.000042,0.000060,0.000060,13.999999,-61.290566,-84.432667,-78.042929,45.399013,97.591704,99.999970,
2.605000,-99.999851,20.999969,0.000060,0.000060,91.999954,-63.742224,-68.454568,-91.775363,80.901687,72.896902,0.000060,
2.610000,-99.999851,22.000016,0.000060,0.000060,66.999976,-66.131059,-48.175278,-99.002188,98.768777,27.899088,-99.999851,
2.615000,-99.999851,22.999944,0.000060,0.000060,86.999958,-68.454568,-24.868907,-99.211401,95.105594,-24.868907,0.000060,
2.617647,,,,,,,,,,,,0.000000
2.620000,-99.999851,23.999990,0.000060,0.000060,27.000012,-70.710604,0.000060,-92.387861,70.710723,-70.710604,99.999970,
2.625000,-99.999851,25.000037,0.000060,0.000060,53.999964,-72.896783,24.869026,-79.015438,30.901732,-96.858209,0.000060,
2.630000,-99.999851,25.999965,0.000060,0.000060,15.000046,-75.010960,48.175397,-60.041848,-15.643300,-96.029228,-99.999851,
2.635000,-99.999851,27.000012,0.000060,0.000060,81.999962,-77.051227,68.454687,-36.812367,-58.778349,-68.454568,0.000060,
2.640000,-99.999851,28.000058,0.000060,0.000060,22.000016,-79.015438,84.432786,-10.973275,-89.100545,-21.814169,99.999970,
2.645000,-99.999851,28.999986,0.000060,0.000060,10.999978,-80.901568,95.105594,15.643419,-99.999851,30.901732,0.000060,
2.647059,,,,,,,,,,,,0.000000
2.650000,-99.999851,30.000033,0.000060,0.000060,45.000019,-82.707946,99.802679,41.151466,-89.100545,75.011079,-99.999851,
2.655000,-99.999851,30.999960,0.000060,0.000060,86.000030,-84.432667,98.228758,63.742343,-58.778349,98.228758,0.000060,
2.660000,-99.999851,32.000007,0.000060,0.000060,53.999964,-86.074059,90.482658,81.814950,-15.643300,94.088024,99.999970,
2.665000,-99.999851,33.000054,0.000060,0.000060,45.999947,-87.630575,77.051346,94.088024,30.901732,63.742343,0.000060,
2.670000,-99.999851,33.999982,0.000060,0.000060,84.999984,-89.100545,58.778468,99.691695,70.710723,15.643419,-99.999851,
2.675000,-99.999851,35.000028,0.000060,0.000060,89.999979,-90.482538,36.812486,98.228758,95.105594,-36.812367,0.000060,
2.676471,,,,,,,,,,,,0.000000
2.680000,-99.999851,35.999956,0.000060,0.000060,38.000049,-91.775363,12.533367,89.802807,98.768777,-79.015438,99.999970,
2.685000,-99.999851,37.000003,0.000060,0.000060,94.999975,-92.977589,-12.533248,75.011079,80.901687,-99.211401,0.000060,
2.690000,-99.999851,38.000049,0.000060,0.000060,17.000021,-94.087904,-36.812367,54.902259,45.399013,-91.775363,-99.999851,
2.695000,-99.999851,38.999977,0.000060,0.000060,17.999948,-95.105475,-58.778349,30.901732,0.000060,-58.778349,0.000060,
2.700000,-99.999851,40.000024,0.000060,0.000060,23.999990,-96.029228,-77.051227,4.710615,-45.398894,-9.410680,99.999970,
2.705000,-99.999851,40.999951,0.000060,0.000060,35.999956,-96.858209,-90.482538,-21.814169,-80.901568,42.577925,0.000060,
2.705882,,,,,,,,,,,,0.000000
2.710000,-99.999851,41.999998,0.000060,0.000060,91.000026,-97.591585,-98.228639,-46.792808,-98.768657,82.708066,-99.999851,
2.715000,-99.999851,43.000045,0.000060,0.000060,61.999980,-98.228639,-99.802560,-68.454568,-95.105475,99.802679,0.000060,
2.720000,-99.999851,43.999973,0.000060,0.000060,35.999956,-98.768657,-95.105475,-85.263913,-70.710604,89.100664,99.999970,
2.725000,-99.999851,45.000019,0.000060,0.000060,61.000053,-99.211401,-84.432667,-96.029228,-30.901613,53.582731,0.000060,
2.730000,-99.999851,45.999947,0.000060,0.000060,50.999942,-99.556035,-68.454568,-99.987572,15.643419,3.141105,-99.999851,
2.735000,-99.999851,46.999994,0.000060,0.000060,37.000003,-99.802560,-48.175278,-96.858209,58.778468,-48.175278,0.000060,
2.735294,,,,,,,,,,,,0.000000
2.740000,-99.999851,48.000041,0.000060,0.000060,50.000015,-99.950498,-24.868907,-86.862986,89.100664,-86.074059,99.999970,
2.745000,-99.999851,48.999968,0.000060,0.000060,68.999950,-99.999851,0.000060,-70.710604,99.999970,-99.999851,0.000060,
2.750000,-99.999851,50.000015,0.000060,0.000060,0.999987,-99.950498,24.869026,-49.545708,89.100664,-86.074059,-99.999851,
2.755000,-99.999851,50.999942,0.000060,0.000060,65.000001,-99.802560,48.175397,-24.868907,58.778468,-48.175278,0.000060,
2.760000,-99.999851,51.999989,0.000060,0.000060,61.000053,-99.556035,68.454687,1.570761,15.643419,3.141105,99.999970,
2.764706,,,,,,,,,,,,0.000000
2.765000,-99.999851,53.000036,0.000060,0.000060,68.999950,-99.211401,84.432786,27.899088,-30.901613,53.582731,0.000060,
2.770000,-99.999851,53.999964,0.000060,0.000060,51.999989,-98.768657,95.105594,52.249852,-70.710604,89.100664,-99.999851,
2.775000,-99.999851,55.000010,0.000060,0.000060,89.000052,-98.228639,99.802679,72.896902,-95.105475,99.802679,0.000060,
2.780000,-99.999851,56.000057,0.000060,0.000060,23.999990,-97.591585,98.228758,88.376587,-98.768657,82.708066,99.999970,
2.785000,-99.999851,56.999985,0.000060,0.000060,66.999976,-96.858209,90.482658,97.591704,-80.901568,42.577925,0.000060,
2.790000,-99.999851,58.000032,0.000060,0.000060,71.999971,-96.029228,77.051346,99.888986,-45.398894,-9.410680,-99.999851,
2.794118,,,,,,,,,,,,0.000000
2.795000,-99.999851,58.999959,0.000060,0.000060,45.999947,-95.105475,58.778468,95.105594,0.000060,-58.778349,0.000060,
2.800000,-99.999851,60.000006,0.000060,0.000060,78.000014,-94.087904,36.812486,83.580678,45.399013,-91.775363,99.999970,
2.805000,-99.999851,61.000053,0.000060,0.000060,17.000021,-92.977589,12.533367,66.131179,80.901687,-99.211401,0.000060,
2.810000,-99.999851,61.999980,0.000060,0.000060,32.000007,-91.775363,-12.533248,43.993893,98.768777,-79.015438,-99.999851,
2.815000,-99.999851,63.000027,0.000060,0.000060,33.000054,-90.482538,-36.812367,18.738092,95.105594,-36.812367,0.000060,
2.820000,-99.999851,63.999955,0.000060,0.000060,63.000027,-89.100545,-58.778349,-7.845819,70.710723,15.643419,99.999970,
2.823529,,,,,,,,,,,,0.000000
2.825000,-99.999851,65.000001,0.000060,0.000060,17.999948,-87.630575,-77.051227,-33.873620,30.901732,63.742343,0.000060,
2.830000,-99.999851,66.000048,0.000060,0.000060,23.999990,-86.074059,-90.482538,-57.500425,-15.643300,94.088024,-99.999851,
2.835000,-99.999851,66.999976,0.000060,0.000060,2.000034,-84.432667,-98.228639,-77.051227,-58.778349,98.228758,0.000060,
2.840000,-99.999851,68.000023,0.000060,0.000060,12.999953,-82.707946,-99.802560,-91.140216,-89.100545,75.011079,99.999970,
2.845000,-99.999851,68.999950,0.000060,0.000060,40.999951,-80.901568,-95.105475,-98.768657,-99.999851,30.901732,0.000060,
2.850000,-99.999851,69.999997,0.000060,0.000060,20.999969,-79.015438,-84.432667,-99.395937,-89.100545,-21.814169,-99.999851,
2.852941,,,,,,,,,,,,0.000000
2.855000,-99.999851,71.000044,0.000060,0.000060,38.000049,-77.051227,-68.454568,-92.977589,-58.778349,-68.454568,0.000060,
2.860000,-99.999851,71.999971,0.000060,0.000060,76.999967,-75.010960,-48.175278,-79.968398,-15.643300,-96.029228,99.999970,
2.865000,-99.999851,73.000018,0.000060,0.000060,12.000025,-72.896783,-24.868907,-61.290566,30.901732,-96.858209,0.000060,
2.870000,-99.999851,73.999946,0.000060,0.000060,0.999987,-70.710604,0.000060,-38.268270,70.710723,-70.710604,-99.999851,
2.875000,-99.999851,74.999993,0.000060,0.000060,13.999999,-68.454568,24.869026,-12.533248,95.105594,-24.868907,0.000060,
2.880000,-99.999851,76.000039,0.000060,0.000060,73.999946,-66.131059,48.175397,14.090122,98.768777,27.899088,99.999970,
2.882353,,,,,,,,,,,,0.000000
2.885000,-99.999851,76.999967,0.000060,0.000060,53.000036,-63.742224,68.454687,39.714756,80.901687,72.896902,0.000060,
2.890000,-99.999851,78.000014,0.000060,0.000060,51.999989,-61.290566,84.432786,62.524263,45.399013,97.591704,-99.999851,
2.895000,-99.999851,78.999941,0.000060,0.000060,23.999990,-58.778349,95.105594,80.901687,0.000060,95.105594,0.000060,
2.900000,-99.999851,79.999988,0.000060,0.000060,22.000016,-56.208197,99.802679,93.544429,-45.398894,66.131179,99.999970,
2.905000,-99.999851,81.000035,0.000060,0.000060,53.999964,-53.582612,98.228758,99.556154,-80.901568,18.738092,0.000060,
2.910000,-99.999851,81.999962,0.000060,0.000060,89.000052,-50.903979,90.482658,98.510927,-98.768657,-33.873620,-99.999851,
2.911765,,,,,,,,,,,,0.000000
2.915000,-99.999851,83.000009,0.000060,0.000060,84.000056,-48.175278,77.051346,90.482658,-95.105475,-77.051227,0.000060,
2.920000,-99.999851,84.000056,0.000060,0.000060,22.999944,-45.398894,58.778468,76.040570,-70.710604,-98.768657,99.999970,
2.925000,-99.999851,84.999984,0.000060,0.000060,40.999951,-42.577806,36.812486,56.208316,-30.901613,-92.977589,0.000060,
2.930000,-99.999851,86.000030,0.000060,0.000060,73.000018,-39.714637,12.533367,32.391729,15.643419,-61.290566,-99.999851,
2.935000,-99.999851,86.999958,0.000060,0.000060,46.999994,-36.812367,-12.533248,6.279052,58.778468,-12.533248,0.000060,
2.940000,-99.999851,88.000005,0.000060,0.000060,9.000004,-33.873620,-36.812367,-20.278634,89.100664,39.714756,99.999970,
2.941176,,,,,,,,,,,,0.000000
2.945000,-99.999851,89.000052,0.000060,0.000060,45.999947,-30.901613,-58.778349,-45.398894,99.999970,80.901687,0.000060,
2.950000,-99.999851,89.999979,0.000060,0.000060,94.000047,-27.898969,-77.051227,-67.301099,89.100664,99.556154,-99.999851,
2.955000,-99.999851,91.000026,0.000060,0.000060,88.000005,-24.868907,-90.482538,-84.432667,58.778468,90.482658,0.000060,
2.960000,-99.999851,91.999954,0.000060,0.000060,63.999955,-21.814169,-98.228639,-95.579213,15.643419,56.208316,99.999970,
2.965000,-99.999851,93.000000,0.000060,0.000060,25.999965,-18.737973,-99.802560,-99.950498,-30.901613,6.279052,0.000060,
2.970000,-99.999851,94.000047,0.000060,0.000060,20.999969,-15.643300,-95.105475,-97.236818,-70.710604,-45.398894,-99.999851,
2.970588,,,,,,,,,,,,0.000000
2.975000,-99.999851,94.999975,0.000060,0.000060,27.000012,-12.533248,-84.432667,-87.630575,-95.105475,-84.432667,0.000060,
2.980000,-99.999851,96.000021,0.000060,0.000060,43.999973,-9.410680,-68.454568,-71.812455,-98.768657,-99.950498,99.999970,
2.985000,-99.999851,96.999949,0.000060,0.000060,45.000019,-6.278932,-48.175278,-50.903979,-80.901568,-87.630575,0.000060,
2.990000,-99.999851,97.999996,0.000060,0.000060,30.000033,-3.140986,-24.868907,-26.387157,-45.398894,-50.903979,-99.999851,
2.995000,-99.999851,99.000043,0.000060,0.000060,58.000032,0.000060,0.000060,0.000060,0.000060,0.000060,0.000060,
3.000000,-99.999851,-99.999851,99.999970,0.000060,2.999962,3.141105,24.869026,-26.387157,45.399013,50.904098,99.999970,0.157934
3.005000,-99.999851,-98.999923,99.999970,0.000060,53.000036,6.279052,48.175397,-50.903979,80.901687,87.630694,0.000060,
3.010000,-99.999851,-97.999877,99.999970,0.000060,32.000007,9.410799,68.454687,-71.812455,98.768777,99.950618,-99.999851,
3.015000,-99.999851,-96.999830,99.999970,0.000060,41.999998,12.533367,84.432786,-87.630575,95.105594,84.432786,0.000060,
3.020000,-99.999851,-95.999902,0.000060,0.000060,2.000034,15.643419,95.105594,-97.236818,70.710723,45.399013,99.999970,
3.025000,-99.999851,-94.999855,0.000060,31.407775,40.999951,18.738092,99.802679,-99.950498,30.901732,-6.278932,0.000060,
3.029412,,,,,,,,,,,,0.000002
3.030000,-99.999851,-93.999928,0.000060,49.242201,56.000057,21.814288,98.228758,-95.579213,-15.643300,-56.208197,-99.999851,
3.035000,-99.999851,-92.999881,0.000060,58.204237,94.000047,24.869026,90.482658,-84.432667,-58.778349,-90.482538,0.000060,
3.040000,-99.999851,-91.999834,0.000060,61.466876,86.999958,27.899088,77.051346,-67.301099,-89.100545,-99.556035,99.999970,
3.045000,-99.999851,-90.999907,0.000060,29.753031,25.000037,30.901732,58.778468,-45.398894,-99.999851,-80.901568,0.000060,
3.050000,-99.999851,-89.999860,0.000060,9.465039,71.000044,33.873739,36.812486,-20.278634,-89.100545,-39.714637,-99.999851,
3.055000,-99.999851,-88.999932,0.000060,-3.158510,38.999977,36.812486,12.533367,6.279052,-58.778349,12.533367,0.000060,
3.058824,,,,,,,,,,,,0.000000
3.060000,-99.999851,-87.999886,0.000060,-10.677756,65.000001,39.714756,-12.533248,32.391729,-15.643300,61.290685,99.999970,
3.065000,-99.999851,-86.999839,0.000060,-14.830292,69.999997,42.577925,-36.812367,56.208316,30.901732,92.977708,0.000060,
3.070000,-99.999851,-85.999911,0.000060,-16.792120,93.000000,45.399013,-58.778349,76.040570,70.710723,98.768777,-99.999851,
3.075000,-99.999851,-84.999864,0.000060,-17.356099,7.999957,48.175397,-77.051227,90.482658,95.105594,77.051346,0.000060,
3.080000,-99.999851,-83.999937,0.000060,-17.053546,41.999998,50.904098,-90.482538,98.510927,98.768777,33.873739,99.999970,
3.085000,-99.999851,-82.999890,0.000060,-16.238035,50.999942,53.582731,-98.228639,99.556154,80.901687,-18.737973,0.000060,
3.088235,,,,,,,,,,,,0.000000
3.090000,-99.999851,-81.999843,0.000060,-15.142501,48.999968,56.208316,-99.802560,93.544429,45.399013,-66.131059,-99.999851,
3.095000,-99.999851,-80.999916,0.000060,-13.918103,43.000045,58.778468,-95.105475,80.901687,0.000060,-95.105475,0.000060,
3.100000,-99.999851,-79.999869,0.000060,-12.661279,25.999965,61.290685,-84.432667,62.524263,-45.398894,-97.591585,99.999970,
3.105000,-99.999851,-78.999822,0.000060,-11.431277,94.000047,63.742343,-68.454568,39.714756,-80.901568,-72.896783,0.000060,
3.110000,-99.999851,-77.999894,0.000060,-10.263384,7.999957,66.131179,-48.175278,14.090122,-98.768657,-27.898969,-99.999851,
3.115000,-99.999851,-76.999848,0.000060,-9.176195,28.999986,68.454687,-24.868907,-12.533248,-95.105475,24.869026,0.000060,
3.117647,,,,,,,,,,,,0.000000
